STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-08,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-09,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-10,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-11,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-12,,,,1.5,1.5
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-13,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-14,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-15,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-16,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-17,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-18,,,0.0,0.7,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-19,,,,4.0,5.0
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-20,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-21,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-22,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-23,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-24,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-25,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-26,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-27,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-02-28,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-01,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-02,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-03,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-04,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-05,,,0.0,,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-06,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-07,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-08,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-09,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-10,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-11,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-12,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-13,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-14,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-15,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-16,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-17,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-18,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-19,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-20,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-21,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-22,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-23,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-24,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-25,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-26,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-27,,,0.0,,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-28,,,0.0,,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-29,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-30,,,0.23,,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-03-31,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-04-01,,,0.0,0.0,
US1KSSG0036,"WICHITA 7.8 WNW, KS US",2025-04-02,,,0.27,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-01,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-02,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-03,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-04,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-06,2.0,0.72,,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-09,3.0,,,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-10,,,0.46,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-12,,,0.0,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-13,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-14,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-15,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-16,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-17,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-18,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-19,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-20,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-21,,,0.01,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-23,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-24,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-25,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-26,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-27,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-28,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-29,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-30,,,0.09,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-01-31,,,0.0,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-01,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-02,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-03,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-04,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-05,,,0.0,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-06,,,0.0,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-07,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-08,,,0.0,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-09,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-10,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-11,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-12,,,0.14,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-13,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-14,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-15,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-16,,,0.0,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-17,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-19,2.0,0.23,,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-20,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-21,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-22,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-23,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-24,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-25,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-26,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-27,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-02-28,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-01,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-02,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-03,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-04,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-05,,,0.02,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-06,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-07,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-08,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-09,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-10,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-11,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-12,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-13,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-14,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-15,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-16,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-17,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-18,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-19,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-20,,,0.01,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-21,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-22,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-23,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-24,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-25,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-26,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-27,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-28,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-29,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-03-30,,,0.33,,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-04-01,,,0.0,0.0,
US1KSSG0179,"WICHITA 3.2 SE, KS US",2025-04-02,,,0.18,,
US1KSSG0210,"WICHITA 6.3 WNW, KS US",2025-01-01,,,0.0,0.0,
US1KSSG0210,"WICHITA 6.3 WNW, KS US",2025-01-02,,,0.0,0.0,
USC00148847,"WICHITA WX, KS US",2025-01-01,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-02,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-03,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-04,,,0.05,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-05,,,0.48,3.6,4.0
USC00148847,"WICHITA WX, KS US",2025-01-06,,,0.0,0.0,3.0
USC00148847,"WICHITA WX, KS US",2025-01-07,,,0.0,0.0,3.0
USC00148847,"WICHITA WX, KS US",2025-01-08,,,0.0,0.0,3.0
USC00148847,"WICHITA WX, KS US",2025-01-09,,,0.3,5.0,7.0
USC00148847,"WICHITA WX, KS US",2025-01-10,,,0.06,0.9,7.0
USC00148847,"WICHITA WX, KS US",2025-01-11,,,0.0,0.0,6.0
USC00148847,"WICHITA WX, KS US",2025-01-12,,,0.0,0.0,6.0
USC00148847,"WICHITA WX, KS US",2025-01-13,,,0.0,0.0,4.0
USC00148847,"WICHITA WX, KS US",2025-01-14,,,0.0,0.0,3.0
USC00148847,"WICHITA WX, KS US",2025-01-15,,,0.0,0.0,3.0
USC00148847,"WICHITA WX, KS US",2025-01-16,,,0.0,0.0,3.0
USC00148847,"WICHITA WX, KS US",2025-01-17,,,0.0,0.0,1.0
USC00148847,"WICHITA WX, KS US",2025-01-18,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-19,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-20,,,0.05,1.2,1.0
USC00148847,"WICHITA WX, KS US",2025-01-21,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-22,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-23,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-24,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-25,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-26,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-27,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-28,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-29,,,0.11,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-30,,,0.02,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-01-31,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-01,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-02,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-03,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-04,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-05,,,0.02,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-06,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-07,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-08,,,0.01,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-09,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-10,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-11,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-12,,,0.08,1.9,2.0
USC00148847,"WICHITA WX, KS US",2025-02-13,,,0.0,0.0,1.0
USC00148847,"WICHITA WX, KS US",2025-02-14,,,0.0,0.0,1.0
USC00148847,"WICHITA WX, KS US",2025-02-15,,,0.0,0.2,0.0
USC00148847,"WICHITA WX, KS US",2025-02-16,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-17,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-18,,,0.36,5.4,5.0
USC00148847,"WICHITA WX, KS US",2025-02-19,,,0.0,0.0,5.0
USC00148847,"WICHITA WX, KS US",2025-02-20,,,0.0,0.0,4.0
USC00148847,"WICHITA WX, KS US",2025-02-21,,,0.0,0.0,2.0
USC00148847,"WICHITA WX, KS US",2025-02-22,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-23,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-24,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-25,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-26,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-27,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-02-28,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-01,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-02,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-03,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-04,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-05,,,,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-06,,,,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-07,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-08,,,0.0,,
USC00148847,"WICHITA WX, KS US",2025-03-09,,,0.0,,
USC00148847,"WICHITA WX, KS US",2025-03-10,,,,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-11,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-12,,,0.0,,
USC00148847,"WICHITA WX, KS US",2025-03-13,,,,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-14,,,0.0,,
USC00148847,"WICHITA WX, KS US",2025-03-15,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-16,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-17,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-18,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-19,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-20,,,,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-21,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-22,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-23,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-24,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-25,,,0.0,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-26,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-27,,,0.01,,
USC00148847,"WICHITA WX, KS US",2025-03-28,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-29,,,0.03,0.0,0.0
USC00148847,"WICHITA WX, KS US",2025-03-30,,,0.26,,0.0
USC00148847,"WICHITA WX, KS US",2025-03-31,,,0.0,,0.0
USC00148847,"WICHITA WX, KS US",2025-04-01,,,0.01,0.0,0.0
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-01,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-02,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-03,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-04,,,0.0,,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-10,6.0,0.88,,,9.5
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-11,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-12,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-13,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-14,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-15,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-16,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-17,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-18,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-19,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-20,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-21,,,0.04,1.3,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-22,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-23,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-24,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-25,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-26,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-27,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-28,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-29,,,0.0,0.0,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-30,,,0.08,,
US1KSSG0010,"WICHITA 3 E, KS US",2025-01-31,,,0.01,,
US1KSSG0010,"WICHITA 3 E, KS US",2025-02-01,,,0.0,0.0,
